,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
42,1.0719406604766846,0.05404181305736823,0.3379072666168213,0.07146956955879717,0.21101010101010104,auto,rbf,"{'C': 0.21101010101010104, 'gamma': 'auto', 'kernel': 'rbf'}",0.11636363636363636,0.11636363636363636,0.11636363636363636,0.11818181818181818,0.11657559198542805,0.11676966385163108,0.0007108331315491141,300,0.11687130513869941,0.11687130513869941,0.11687130513869941,0.11641655297862664,0.11681818181818182,0.11676973004258133,0.00017778307766302314
43,0.28782806396484373,0.014790461467048899,0.0997474193572998,0.010490158487504078,0.21101010101010104,auto,sigmoid,"{'C': 0.21101010101010104, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.3054545454545455,0.3290909090909091,0.3090909090909091,0.32545454545454544,0.3697632058287796,0.3277708229839377,0.022879787637697064,293,0.31150522964984084,0.31377899045020463,0.3105957253296953,0.31741700773078674,0.31272727272727274,0.3132048451775601,0.002366272635888124
44,0.40632052421569825,0.019138357566235505,0.2651035785675049,0.034829501943429875,0.23111111111111113,scale,rbf,"{'C': 0.23111111111111113, 'gamma': 'scale', 'kernel': 'rbf'}",0.6727272727272727,0.6963636363636364,0.6672727272727272,0.6763636363636364,0.6903460837887068,0.6806146713031959,0.010963759522199688,108,0.7507958162801274,0.7412460209185994,0.7521600727603456,0.7530695770804912,0.7440909090909091,0.7482724792260946,0.004719097505729344
45,0.2926121711730957,0.010269257185171483,0.09414958953857422,0.011606456168158545,0.23111111111111113,scale,sigmoid,"{'C': 0.23111111111111113, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.7,0.6909090909090909,0.6654545454545454,0.6654545454545454,0.6958105646630237,0.6835257492962411,0.015033084678764444,92,0.7062301045929968,0.7062301045929968,0.715325147794452,0.7162346521145976,0.6981818181818182,0.7084403654553723,0.006680710002775481
46,1.109813356399536,0.04061117475197663,0.3014088153839111,0.004660745665578748,0.23111111111111113,auto,rbf,"{'C': 0.23111111111111113, 'gamma': 'auto', 'kernel': 'rbf'}",0.11636363636363636,0.11636363636363636,0.11636363636363636,0.11818181818181818,0.11657559198542805,0.11676966385163108,0.0007108331315491141,300,0.11687130513869941,0.11687130513869941,0.11687130513869941,0.11641655297862664,0.11681818181818182,0.11676973004258133,0.00017778307766302314
47,0.27527694702148436,0.014783307853466154,0.10492463111877441,0.02441425198680762,0.23111111111111113,auto,sigmoid,"{'C': 0.23111111111111113, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.30363636363636365,0.32727272727272727,0.32181818181818184,0.3327272727272727,0.37340619307832423,0.3317721477065739,0.02300110677430726,284,0.3133242382901319,0.3119599818099136,0.30923146884947705,0.31696225557071395,0.31545454545454543,0.3133864979949564,0.002696885404777775
48,0.38936772346496584,0.008750784272202728,0.23659029006958007,0.005729639898335612,0.2512121212121212,scale,rbf,"{'C': 0.2512121212121212, 'gamma': 'scale', 'kernel': 'rbf'}",0.6763636363636364,0.6981818181818182,0.6672727272727272,0.6745454545454546,0.692167577413479,0.6817062427554232,0.01156746133335645,105,0.7557980900409277,0.747612551159618,0.7567075943610733,0.7617098681218736,0.7495454545454545,0.7542747116457894,0.005104339466170507
49,0.2812366485595703,0.010972153148103157,0.08238439559936524,0.0025725225540152506,0.2512121212121212,scale,sigmoid,"{'C': 0.2512121212121212, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.7018181818181818,0.6909090909090909,0.6636363636363637,0.6654545454545454,0.7067395264116576,0.6857115416459678,0.01803482130846248,69,0.7125966348340155,0.709868121873579,0.7207821737153252,0.7180536607548886,0.7022727272727273,0.712714663690107,0.0064921548800603406
50,1.1064745426177978,0.04375579718157748,0.33090767860412595,0.04562963670727973,0.2512121212121212,auto,rbf,"{'C': 0.2512121212121212, 'gamma': 'auto', 'kernel': 'rbf'}",0.11636363636363636,0.11636363636363636,0.11636363636363636,0.11818181818181818,0.11657559198542805,0.11676966385163108,0.0007108331315491141,300,0.11687130513869941,0.11687130513869941,0.11687130513869941,0.11641655297862664,0.11681818181818182,0.11676973004258133,0.00017778307766302314
51,0.26171164512634276,0.018348538471816136,0.0881730556488037,0.005066478806191998,0.2512121212121212,auto,sigmoid,"{'C': 0.2512121212121212, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.3290909090909091,0.3327272727272727,0.3236363636363636,0.32181818181818184,0.3679417122040073,0.3350428878953469,0.01690042847199666,272,0.330150068212824,0.32969531605275126,0.3210550250113688,0.33196907685311505,0.30727272727272725,0.3240284426805572,0.009189522680746897
52,0.3895681381225586,0.01685456152262986,0.2222154140472412,0.002706166080089433,0.27131313131313134,scale,rbf,"{'C': 0.27131313131313134, 'gamma': 'scale', 'kernel': 'rbf'}",0.6818181818181818,0.6945454545454546,0.6690909090909091,0.6763636363636364,0.6903460837887068,0.6824328531213777,0.009214716666598973,102,0.7662573897226012,0.7544338335607094,0.7630741246020919,0.7689859026830378,0.7572727272727273,0.7620047955682335,0.005434626284216685
53,0.2664895534515381,0.005556556555839353,0.08058657646179199,0.0013231221718991717,0.27131313131313134,scale,sigmoid,"{'C': 0.27131313131313134, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.6909090909090909,0.6945454545454546,0.6636363636363637,0.6581818181818182,0.7067395264116576,0.6828024507368771,0.018708895142930684,99,0.709868121873579,0.7089586175534334,0.7226011823556162,0.7203274215552524,0.7077272727272728,0.7138965232130307,0.006257765183951732
54,1.0769151210784913,0.014880624347158745,0.2874443054199219,0.007536940719571081,0.27131313131313134,auto,rbf,"{'C': 0.27131313131313134, 'gamma': 'auto', 'kernel': 'rbf'}",0.11636363636363636,0.11636363636363636,0.11636363636363636,0.11818181818181818,0.11657559198542805,0.11676966385163108,0.0007108331315491141,300,0.11687130513869941,0.11687130513869941,0.11687130513869941,0.11641655297862664,0.11681818181818182,0.11676973004258133,0.00017778307766302314
55,0.24535651206970216,0.007788678370421826,0.07957930564880371,0.0017147403030527474,0.27131313131313134,auto,sigmoid,"{'C': 0.27131313131313134, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.33090909090909093,0.33454545454545453,0.3236363636363636,0.32181818181818184,0.3697632058287796,0.33613445934757413,0.017446376129049868,262,0.32378353797180537,0.3292405638926785,0.3215097771714416,0.33196907685311505,0.30772727272727274,0.3228460457232626,0.008430437258863653
56,0.3785830497741699,0.01712938197901073,0.22140970230102539,0.0030140500435201956,0.29141414141414146,scale,rbf,"{'C': 0.29141414141414146, 'gamma': 'scale', 'kernel': 'rbf'}",0.6818181818181818,0.6945454545454546,0.6690909090909091,0.6836363636363636,0.697632058287796,0.685344593475741,0.010150601168168296,78,0.7730786721236926,0.7598908594815825,0.7712596634834016,0.7739881764438381,0.7659090909090909,0.768825292488321,0.005272591317464722
57,0.2720515727996826,0.013577161911607342,0.08178911209106446,0.0037992622096900196,0.29141414141414146,scale,sigmoid,"{'C': 0.29141414141414146, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.7,0.6963636363636364,0.6636363636363637,0.6618181818181819,0.7067395264116576,0.6857115416459678,0.019068347780187674,69,0.7139608913142338,0.715325147794452,0.7216916780354706,0.723055934515689,0.7086363636363636,0.7165340030592418,0.00528378925848334
