,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.13587212562561035,0.01037732821905522,0.03674006462097168,0.0008017180995044279,0.1,1,"{'C': 0.1, 'degree': 1}",0.6788321167883211,0.6733576642335767,0.6879562043795621,0.6983546617915904,0.6928702010968921,0.6862741696579885,0.009104893464850505,287,0.7041095890410959,0.7036529680365297,0.7004566210045662,0.6987676859881333,0.7028753993610224,0.7019724526862694,0.0020383852244247693
1,0.17351293563842773,0.009572367013941992,0.03794784545898437,0.002648061845115168,0.1,2,"{'C': 0.1, 'degree': 2}",0.6916058394160584,0.6715328467153284,0.6843065693430657,0.6946983546617916,0.7056672760511883,0.6895621772374865,0.011336747812757281,285,0.7105022831050228,0.7114155251141553,0.7150684931506849,0.7106344135098128,0.7065267001369238,0.7108294830033199,0.002719253745468804
2,0.19156227111816407,0.00784193175565317,0.03553032875061035,0.0003877218908971554,0.1,3,"{'C': 0.1, 'degree': 3}",0.6368613138686131,0.6131386861313869,0.6368613138686131,0.6398537477148081,0.6453382084095064,0.6344106539985855,0.011077425686029006,383,0.6625570776255708,0.6703196347031963,0.673972602739726,0.6718393427658603,0.6613418530351438,0.6680061021738994,0.005094102086014251
3,0.2189652919769287,0.011113166730311626,0.03670210838317871,0.0007566581992525336,0.1,4,"{'C': 0.1, 'degree': 4}",0.5656934306569343,0.5492700729927007,0.5364963503649635,0.5557586837294333,0.5648994515539305,0.5544235978595925,0.010830328872868274,400,0.6054794520547945,0.6036529680365297,0.6077625570776256,0.6143313555454131,0.5947056138749429,0.6051863893178611,0.006364761866844855
4,0.12705559730529786,0.0036853930425727894,0.0355379581451416,0.0004840447483814488,0.1191919191919192,1,"{'C': 0.1191919191919192, 'degree': 1}",0.698905109489051,0.6806569343065694,0.6824817518248175,0.7074954296160878,0.7020109689213894,0.694310038831583,0.010775798489399083,275,0.7091324200913242,0.7095890410958904,0.7013698630136986,0.7088087631218621,0.7015061615700593,0.7060812497785669,0.0037995306711486347
5,0.15439367294311523,0.0014526948148991911,0.034323692321777344,0.0005566449814485327,0.1191919191919192,2,"{'C': 0.1191919191919192, 'degree': 2}",0.6934306569343066,0.6733576642335767,0.6916058394160584,0.7056672760511883,0.7093235831809872,0.6946770039632234,0.01265549716486932,273,0.7187214611872146,0.719634703196347,0.7205479452054795,0.7170241898676404,0.7165677772706527,0.7184992153454669,0.0015127572911777438
6,0.1798449993133545,0.0017723396796172192,0.03465676307678223,0.0007204502783429559,0.1191919191919192,3,"{'C': 0.1191919191919192, 'degree': 3}",0.6459854014598541,0.6277372262773723,0.6423357664233577,0.6453382084095064,0.6636197440585009,0.6450032693257183,0.011427000599251965,377,0.6785388127853881,0.6831050228310502,0.6863013698630137,0.6859881332724783,0.6754906435417618,0.6818847964587385,0.0042405953428743415
7,0.20365595817565918,0.0016840957340994577,0.036128902435302736,0.0005286708561499361,0.1191919191919192,4,"{'C': 0.1191919191919192, 'degree': 4}",0.5766423357664233,0.5675182481751825,0.5492700729927007,0.5703839122486288,0.5758683729433273,0.5679365884252525,0.009932838901990327,399,0.6155251141552511,0.6182648401826484,0.6196347031963471,0.6252852578731173,0.6152441807393884,0.6187908192293505,0.003644447876275752
8,0.11742281913757324,0.001329094729853871,0.03550457954406738,0.0004885221237374118,0.1383838383838384,1,"{'C': 0.1383838383838384, 'degree': 1}",0.7025547445255474,0.6916058394160584,0.6861313868613139,0.7093235831809872,0.7056672760511883,0.699056566007019,0.008762693245434878,192,0.7159817351598173,0.7168949771689498,0.708675799086758,0.7156549520766773,0.7092651757188498,0.7132945278422105,0.0035587709940188544
9,0.14849276542663575,0.002226121733821392,0.03463292121887207,0.001200339205330598,0.1383838383838384,2,"{'C': 0.1383838383838384, 'degree': 2}",0.6916058394160584,0.6843065693430657,0.6952554744525548,0.7111517367458866,0.7093235831809872,0.6983286406277106,0.010359338254821226,214,0.7255707762557078,0.7273972602739726,0.728310502283105,0.7238703788224555,0.7270652670013692,0.7264428369273219,0.0015597786714256353
10,0.173164701461792,0.0036361493985740284,0.03364152908325195,0.0006206835340952926,0.1383838383838384,3,"{'C': 0.1383838383838384, 'degree': 3}",0.6423357664233577,0.6441605839416058,0.6514598540145985,0.6526508226691042,0.6654478976234004,0.6512109849344133,0.008164587058921225,369,0.6899543378995434,0.693607305936073,0.7009132420091324,0.6996805111821086,0.6910086718393428,0.69503281377324,0.004476544103202326
11,0.19582004547119142,0.0029814359843145723,0.035838890075683597,0.0009567680888669858,0.1383838383838384,4,"{'C': 0.1383838383838384, 'degree': 4}",0.5784671532846716,0.5748175182481752,0.5547445255474452,0.583180987202925,0.5758683729433273,0.5734157114453089,0.009772118182336467,398,0.6278538812785388,0.6278538812785388,0.6315068493150685,0.6380648105887723,0.6248288452761296,0.6300216535474095,0.004544489247911997
12,0.12521939277648925,0.00809500779955517,0.038792657852172854,0.006370354381884359,0.1575757575757576,1,"{'C': 0.1575757575757576, 'degree': 1}",0.7043795620437956,0.6824817518248175,0.7007299270072993,0.7093235831809872,0.7020109689213894,0.6997851585956577,0.009136134756550026,175,0.7168949771689498,0.7251141552511415,0.7150684931506849,0.7206754906435417,0.717480602464628,0.7190467437357893,0.0035320157005151844
13,0.145973539352417,0.0028144273415583137,0.03452234268188477,0.001299211581989892,0.1575757575757576,2,"{'C': 0.1575757575757576, 'degree': 2}",0.6952554744525548,0.6879562043795621,0.7062043795620438,0.7111517367458866,0.7129798903107861,0.7027095370901667,0.009614454639570573,92,0.728310502283105,0.734703196347032,0.7310502283105023,0.7275216795983569,0.734367868553172,0.7311906950184337,0.0029735168570124136
14,0.1935281753540039,0.02563867754789014,0.036329460144042966,0.003507135280372563,0.1575757575757576,3,"{'C': 0.1575757575757576, 'degree': 3}",0.6478102189781022,0.6496350364963503,0.6551094890510949,0.6581352833638026,0.6782449725776966,0.6577870000934093,0.010879427160439365,361,0.6972602739726027,0.7041095890410959,0.7077625570776256,0.7124600638977636,0.7010497489730717,0.704528446592432,0.005262568492961694
15,0.24531712532043456,0.007556047151712776,0.03870105743408203,0.0026303060153777856,0.1575757575757576,4,"{'C': 0.1575757575757576, 'degree': 4}",0.5875912408759124,0.5784671532846716,0.5620437956204379,0.5776965265082267,0.5813528336380256,0.5774303099854549,0.008444186733305119,397,0.6378995433789955,0.634703196347032,0.64337899543379,0.645367412140575,0.6380648105887723,0.6398827915778329,0.0039082231044139755
16,0.126639461517334,0.014354417943678427,0.03592696189880371,0.0012834384812711267,0.17676767676767677,1,"{'C': 0.17676767676767677, 'degree': 1}",0.7007299270072993,0.6788321167883211,0.7116788321167883,0.7074954296160878,0.7074954296160878,0.7012463470289169,0.011743962009376477,126,0.7210045662100457,0.7287671232876712,0.7182648401826484,0.7215883158375171,0.7197626654495665,0.7218775021934898,0.0036286743050069196
17,0.14377350807189943,0.002509123081938209,0.03441929817199707,0.0014216206269950906,0.17676767676767677,2,"{'C': 0.17676767676767677, 'degree': 2}",0.698905109489051,0.6934306569343066,0.7062043795620438,0.7129798903107861,0.7129798903107861,0.7048999853213948,0.00774280573831355,49,0.7310502283105023,0.736986301369863,0.7319634703196347,0.731629392971246,0.7393884071200365,0.7342035600182566,0.0033530322873987326
18,0.17128396034240723,0.004687262903044368,0.03511700630187988,0.0012068532341175163,0.17676767676767677,3,"{'C': 0.17676767676767677, 'degree': 3}",0.6642335766423357,0.6514598540145985,0.6624087591240876,0.6636197440585009,0.680073126142596,0.6643590119964238,0.009139883997263502,354,0.7059360730593607,0.7095890410958904,0.7150684931506849,0.7193062528525788,0.7074395253308992,0.7114678770978828,0.00499525913307917
19,0.2300168514251709,0.02915612201395679,0.04079728126525879,0.0026341349601699876,0.17676767676767677,4,"{'C': 0.17676767676767677, 'degree': 4}",0.5948905109489051,0.5912408759124088,0.5638686131386861,0.5941499085923218,0.5923217550274223,0.5872943327239488,0.011784017654056044,396,0.6511415525114155,0.6461187214611872,0.6534246575342466,0.6558649018712917,0.6444545869465997,0.6502008840649481,0.004313760594052287
20,0.11529254913330078,0.010069162858039977,0.03651595115661621,0.00594995038056404,0.19595959595959594,1,"{'C': 0.19595959595959594, 'degree': 1}",0.7025547445255474,0.6879562043795621,0.7062043795620438,0.7074954296160878,0.7074954296160878,0.7023412375398659,0.007416603298770539,101,0.7255707762557078,0.7301369863013699,0.7223744292237443,0.7243267914194432,0.7220447284345048,0.7248907423269542,0.0029235317449561684
21,0.14011220932006835,0.002953629740664919,0.03349990844726562,0.0012000006218678113,0.19595959595959594,2,"{'C': 0.19595959595959594, 'degree': 2}",0.7007299270072993,0.6952554744525548,0.7116788321167883,0.7148080438756855,0.7129798903107861,0.7070904335526228,0.007691851686062887,33,0.7315068493150685,0.7360730593607306,0.7351598173515982,0.7325422181652214,0.7412140575079872,0.7352992003401212,0.003393720605101655
22,0.16626248359680176,0.0038366094756183606,0.03354978561401367,0.0009570835212377792,0.19595959595959594,3,"{'C': 0.19595959595959594, 'degree': 3}",0.6605839416058394,0.6587591240875912,0.666058394160584,0.6691042047531993,0.6819012797074955,0.6672813888629419,0.008198101960591668,350,0.7118721461187215,0.7214611872146118,0.7228310502283105,0.7243267914194432,0.714742126882702,0.7190466603727578,0.0048586828187770605
23,0.22161636352539063,0.022619390666448518,0.04462943077087402,0.0071836337706188925,0.19595959595959594,4,"{'C': 0.19595959595959594, 'degree': 4}",0.5985401459854015,0.5912408759124088,0.5748175182481752,0.5996343692870201,0.5941499085923218,0.5916765636050655,0.008955111433149348,395,0.6557077625570776,0.6525114155251142,0.6607305936073059,0.6695572797809219,0.6544956640803287,0.6586005431101497,0.006113638515934971
24,0.1231071949005127,0.004445458260487552,0.03572869300842285,0.0011769236549114275,0.21515151515151515,1,"{'C': 0.21515151515151515, 'degree': 1}",0.698905109489051,0.6934306569343066,0.7171532846715328,0.7038391224862889,0.7093235831809872,0.7045303513524332,0.008217516370332677,66,0.7273972602739726,0.730593607305936,0.7219178082191781,0.7238703788224555,0.7225011410314924,0.7252560391306069,0.0032780410508470507
25,0.15323891639709472,0.01024220676587654,0.03454432487487793,0.0008385335729923921,0.21515151515151515,2,"{'C': 0.21515151515151515, 'degree': 2}",0.708029197080292,0.6970802919708029,0.7153284671532847,0.7111517367458866,0.7111517367458866,0.7085482859392306,0.006185646423845059,19,0.7351598173515982,0.7392694063926941,0.7365296803652968,0.7352806937471474,0.7407576449109995,0.7373994485535471,0.0022376680561276715
26,0.17920780181884766,0.013976994782216165,0.037782716751098636,0.0036989652867528526,0.21515151515151515,3,"{'C': 0.21515151515151515, 'degree': 3}",0.6605839416058394,0.6678832116788321,0.677007299270073,0.6691042047531993,0.6837294332723949,0.6716616181160677,0.007971701259158562,334,0.7178082191780822,0.726027397260274,0.7273972602739726,0.7261524418073939,0.7197626654495665,0.7234295967938578,0.0038717199667686647
27,0.21682615280151368,0.013920611744667123,0.03802900314331055,0.0023695150204569677,0.21515151515151515,4,"{'C': 0.21515151515151515, 'degree': 4}",0.5948905109489051,0.593065693430657,0.5894160583941606,0.6014625228519196,0.6069469835466179,0.5971563538344521,0.0062638525172915805,394,0.6634703196347032,0.6621004566210046,0.6666666666666666,0.6773162939297125,0.6663623916020082,0.6671832256908189,0.005352380527568326
28,0.12322063446044922,0.013824076683973953,0.03883509635925293,0.004335620233189716,0.23434343434343433,1,"{'C': 0.23434343434343433, 'degree': 1}",0.698905109489051,0.6897810218978102,0.7171532846715328,0.7020109689213894,0.7129798903107861,0.7041660550581139,0.009854977914265404,74,0.7264840182648402,0.7310502283105023,0.7223744292237443,0.7256960292104062,0.7206754906435417,0.7252560391306069,0.0035933063430365706
29,0.1337881088256836,0.0034184587402292907,0.039786148071289065,0.010952602989857922,0.23434343434343433,2,"{'C': 0.23434343434343433, 'degree': 2}",0.7062043795620438,0.698905109489051,0.7043795620437956,0.7111517367458866,0.7093235831809872,0.7059928742043529,0.004256557395658703,39,0.7378995433789954,0.7401826484018265,0.7397260273972602,0.7398448197170242,0.7398448197170242,0.7394995717224261,0.0008144150020640216
30,0.16304101943969726,0.003970025532296133,0.034254932403564455,0.0011458725672532583,0.23434343434343433,3,"{'C': 0.23434343434343433, 'degree': 3}",0.6642335766423357,0.6697080291970803,0.6788321167883211,0.676416819012797,0.6892138939670932,0.6756808871215255,0.008489170365073864,318,0.7242009132420091,0.7301369863013699,0.730593607305936,0.7284345047923323,0.7252396166134185,0.7277211256510132,0.0025747320577974727
31,0.20276169776916503,0.01932250149628836,0.037508916854858396,0.0027839928439447365,0.23434343434343433,4,"{'C': 0.23434343434343433, 'degree': 4}",0.6021897810218978,0.5985401459854015,0.593065693430657,0.6014625228519196,0.6179159049360147,0.6026348096451781,0.008287562195272156,393,0.6721461187214612,0.6712328767123288,0.6767123287671233,0.6818804198995893,0.6741214057507987,0.6752186299702603,0.0038246839491163217
32,0.10459775924682617,0.0026492087894829344,0.03305978775024414,0.0012224090602936297,0.2535353535353535,1,"{'C': 0.2535353535353535, 'degree': 1}",0.6952554744525548,0.6897810218978102,0.7135036496350365,0.7056672760511883,0.716636197440585,0.704168723895435,0.010308019966316187,72,0.7278538812785388,0.730593607305936,0.723744292237443,0.7247832040164308,0.720219078046554,0.7254388125769806,0.003548276084658938
33,0.13127851486206055,0.008030274006401597,0.0323082447052002,0.0018513510204691227,0.2535353535353535,2,"{'C': 0.2535353535353535, 'degree': 2}",0.698905109489051,0.698905109489051,0.7116788321167883,0.7093235831809872,0.7148080438756855,0.7067241356303126,0.006617099923030847,35,0.7438356164383562,0.7410958904109589,0.7406392694063927,0.7439525330899133,0.7434961204929256,0.7426038859677092,0.001432889409041418
34,0.15718741416931153,0.010142686194083615,0.03194913864135742,0.0009881573018080637,0.2535353535353535,3,"{'C': 0.2535353535353535, 'degree': 3}",0.6678832116788321,0.6715328467153284,0.677007299270073,0.6745886654478976,0.6983546617915904,0.6778733369807444,0.010686703652259842,312,0.7269406392694064,0.7360730593607306,0.7351598173515982,0.7339114559561843,0.7293473299863076,0.7322864603848455,0.003534159406911783
35,0.18237171173095704,0.010723827597685545,0.033559989929199216,0.001117839754407832,0.2535353535353535,4,"{'C': 0.2535353535353535, 'degree': 4}",0.6058394160583942,0.6076642335766423,0.6076642335766423,0.5978062157221207,0.623400365630713,0.6084748929129025,0.008304823709396779,392,0.6794520547945205,0.6808219178082192,0.6885844748858447,0.6887266088544044,0.6814240073026016,0.6838018127291181,0.004014513685531163
36,0.13558945655822754,0.014024460843664238,0.038991785049438475,0.0064698719009598695,0.2727272727272727,1,"{'C': 0.2727272727272727, 'degree': 1}",0.6916058394160584,0.6879562043795621,0.7135036496350365,0.7074954296160878,0.7221206581352834,0.7045363562364056,0.0129651520644505,58,0.7278538812785388,0.7292237442922375,0.7246575342465753,0.7279780921953446,0.7238703788224555,0.7267167261670303,0.002074187573792084
37,0.1351987361907959,0.003620446207780766,0.033670234680175784,0.0020213398871965394,0.2727272727272727,2,"{'C': 0.2727272727272727, 'degree': 2}",0.698905109489051,0.6970802919708029,0.7135036496350365,0.7056672760511883,0.7129798903107861,0.705627243491373,0.006845995288297539,43,0.7479452054794521,0.745662100456621,0.7429223744292237,0.7462345960748517,0.7476038338658147,0.7460736220611925,0.0017871763740941252
38,0.15699453353881837,0.0061226636192803175,0.03333358764648438,0.0008790419151196575,0.2727272727272727,3,"{'C': 0.2727272727272727, 'degree': 3}",0.6697080291970803,0.6733576642335767,0.6843065693430657,0.676416819012797,0.696526508226691,0.6800631180026421,0.009534532685888107,301,0.7310502283105023,0.7401826484018265,0.7365296803652968,0.7371063441350981,0.7339114559561843,0.7357560714337816,0.003084278086099653
39,0.199818754196167,0.014480553830056083,0.034804344177246094,0.001114962317145377,0.2727272727272727,4,"{'C': 0.2727272727272727, 'degree': 4}",0.6040145985401459,0.6076642335766423,0.6094890510948905,0.6051188299817185,0.6270566727605119,0.6106686771907819,0.008415012355106086,391,0.6853881278538813,0.6899543378995434,0.6954337899543379,0.6951163852122318,0.687813783660429,0.6907412849160848,0.003975096121522249
40,0.098335599899292,0.0005953125364491778,0.033837413787841795,0.003427693962711789,0.2919191919191919,1,"{'C': 0.2919191919191919, 'degree': 1}",0.6934306569343066,0.6861313868613139,0.7135036496350365,0.7038391224862889,0.720292504570384,0.7034394640974659,0.012531706100815866,84,0.7292237442922375,0.7301369863013699,0.723744292237443,0.7270652670013692,0.7266088544043816,0.7273558288473602,0.002232018753630273
41,0.1261805534362793,0.007587263572958595,0.03264636993408203,0.0012143052851408256,0.2919191919191919,2,"{'C': 0.2919191919191919, 'degree': 2}",0.6952554744525548,0.698905109489051,0.7116788321167883,0.7020109689213894,0.7111517367458866,0.703800424345134,0.006577135089845233,79,0.7493150684931507,0.7502283105022831,0.7433789954337899,0.7494294842537654,0.74851665905979,0.7481737035485558,0.0024579647368959154
42,0.16038947105407714,0.009241341397887768,0.033619022369384764,0.0013165219766304156,0.2919191919191919,3,"{'C': 0.2919191919191919, 'degree': 3}",0.6733576642335767,0.6733576642335767,0.6861313868613139,0.680073126142596,0.6946983546617916,0.681523639226571,0.008127419620564942,295,0.7392694063926941,0.7433789954337899,0.7397260273972602,0.7407576449109995,0.7398448197170242,0.7405953787703536,0.0014732389811643277
43,0.1797584056854248,0.0038100378088965557,0.03385920524597168,0.0014150550478077746,0.2919191919191919,4,"{'C': 0.2919191919191919, 'degree': 4}",0.6076642335766423,0.6094890510948905,0.6131386861313869,0.6087751371115173,0.6325411334552102,0.6143216482739294,0.009292878905085023,390,0.6922374429223744,0.6990867579908676,0.7018264840182649,0.6996805111821086,0.6919214970333181,0.6969505386293866,0.004081557478530692
44,0.09952263832092285,0.00392185014531311,0.032442474365234376,0.0015706450956519628,0.3111111111111111,1,"{'C': 0.3111111111111111, 'degree': 1}",0.6952554744525548,0.6861313868613139,0.7153284671532847,0.7038391224862889,0.720292504570384,0.7041693911047653,0.012565160966828318,70,0.7287671232876712,0.7287671232876712,0.7232876712328767,0.7293473299863076,0.7279780921953446,0.7276294679979742,0.002214150261735411
45,0.12836523056030275,0.0067910687092541154,0.032172536849975585,0.000864091633001531,0.3111111111111111,2,"{'C': 0.3111111111111111, 'degree': 2}",0.6970802919708029,0.6934306569343066,0.7098540145985401,0.7074954296160878,0.7129798903107861,0.7041680566861047,0.00757070805031641,73,0.7502283105022831,0.7511415525114156,0.7433789954337899,0.7494294842537654,0.7503423094477407,0.7489041304297989,0.00281535016251256
46,0.15489840507507324,0.007006508515448536,0.03313436508178711,0.001036093593379666,0.3111111111111111,3,"{'C': 0.3111111111111111, 'degree': 3}",0.6733576642335767,0.677007299270073,0.6879562043795621,0.6855575868372943,0.696526508226691,0.6840810525894393,0.00821115539561002,289,0.7429223744292237,0.745662100456621,0.7465753424657534,0.745778183477864,0.7439525330899133,0.7449781067838751,0.0013369344635989335
47,0.1799555778503418,0.01001315042799088,0.03301615715026855,0.000502087415079676,0.3111111111111111,4,"{'C': 0.3111111111111111, 'degree': 4}",0.6131386861313869,0.614963503649635,0.6186131386861314,0.6160877513711152,0.6343692870201096,0.6194344733716756,0.007675288981641675,389,0.6977168949771689,0.7013698630136986,0.7041095890410959,0.7056138749429485,0.6983112733911456,0.7014242990732115,0.003104901463590528
48,0.10111756324768066,0.0029167204526202584,0.03275117874145508,0.0013981218271761325,0.3303030303030303,1,"{'C': 0.3303030303030303, 'degree': 1}",0.6952554744525548,0.6879562043795621,0.7116788321167883,0.7056672760511883,0.7221206581352834,0.7045356890270754,0.012021129852523496,60,0.7296803652968037,0.7292237442922375,0.7273972602739726,0.730260155180283,0.7307165677772707,0.7294556185641135,0.0011470298781918488
49,0.12294187545776367,0.003689176191757287,0.03103218078613281,0.0008123081814221031,0.3303030303030303,2,"{'C': 0.3303030303030303, 'degree': 2}",0.6952554744525548,0.6916058394160584,0.7116788321167883,0.7038391224862889,0.7148080438756855,0.7034374624694751,0.00899226176148349,85,0.7534246575342466,0.7538812785388128,0.7452054794520548,0.7517115472387038,0.7517115472387038,0.7511869020005044,0.0031175354276739846
50,0.14847540855407715,0.0034385536127734704,0.03204126358032226,0.0005951647225925396,0.3303030303030303,3,"{'C': 0.3303030303030303, 'degree': 3}",0.6788321167883211,0.6751824817518248,0.6934306569343066,0.6873857404021938,0.696526508226691,0.6862715008206675,0.008197206861998551,288,0.745662100456621,0.7506849315068493,0.7488584474885844,0.7480602464628023,0.7480602464628023,0.7482651944755319,0.001616612649050994
51,0.17406306266784669,0.003757895902556242,0.032921361923217776,0.0008293783245862872,0.3303030303030303,4,"{'C': 0.3303030303030303, 'degree': 4}",0.6186131386861314,0.6240875912408759,0.6204379562043796,0.6179159049360147,0.643510054844607,0.6249129291824017,0.009541544501484337,388,0.7018264840182649,0.7059360730593607,0.7095890410958904,0.7106344135098128,0.700593336376084,0.7057158696118825,0.00401521327021072
52,0.0987208366394043,0.004147474531872514,0.03234333992004394,0.0008809449178304218,0.3494949494949495,1,"{'C': 0.3494949494949495, 'degree': 1}",0.6970802919708029,0.6861313868613139,0.7116788321167883,0.7056672760511883,0.7221206581352834,0.7045356890270754,0.012295018539272005,60,0.7315068493150685,0.7292237442922375,0.7269406392694064,0.7325422181652214,0.730260155180283,0.7300947212444434,0.001934866879592458
53,0.12409701347351074,0.007160277311764181,0.03165779113769531,0.0012174163150953723,0.3494949494949495,2,"{'C': 0.3494949494949495, 'degree': 2}",0.6952554744525548,0.6916058394160584,0.7135036496350365,0.7020109689213894,0.716636197440585,0.7038024259731248,0.00983703057761471,76,0.754337899543379,0.7584474885844749,0.7465753424657534,0.7521679598356915,0.7539936102236422,0.7531044601305882,0.003856587196360157
54,0.14674530029296876,0.00282497801599167,0.03151297569274902,0.0010087764222800237,0.3494949494949495,3,"{'C': 0.3494949494949495, 'degree': 3}",0.6824817518248175,0.677007299270073,0.6934306569343066,0.6873857404021938,0.6983546617915904,0.6877320220445963,0.007589727817881005,286,0.7497716894977169,0.7538812785388128,0.7515981735159817,0.7549064354176175,0.7512551346417161,0.752282542322369,0.0018584445957598944
55,0.17522845268249512,0.0065550620482605045,0.0333867073059082,0.0011036497131283404,0.3494949494949495,4,"{'C': 0.3494949494949495, 'degree': 4}",0.6222627737226277,0.6295620437956204,0.6222627737226277,0.623400365630713,0.6416819012797075,0.6278339716302593,0.007436191812964101,387,0.7063926940639269,0.7127853881278539,0.7132420091324201,0.714742126882702,0.7047010497489731,0.7103726535911752,0.004028745561420754
56,0.10292878150939941,0.0044973413378691564,0.0335240364074707,0.0007239349053913991,0.3686868686868686,1,"{'C': 0.3686868686868686, 'degree': 1}",0.698905109489051,0.6879562043795621,0.7116788321167883,0.7038391224862889,0.7221206581352834,0.7048999853213948,0.011546947777169166,49,0.7337899543378995,0.7301369863013699,0.7296803652968037,0.7329986307622091,0.730260155180283,0.731373218375713,0.0016802088621673547
57,0.12035799026489258,0.004340231475826541,0.031430816650390624,0.0008997816172175929,0.3686868686868686,2,"{'C': 0.3686868686868686, 'degree': 2}",0.6970802919708029,0.6897810218978102,0.7135036496350365,0.7020109689213894,0.7148080438756855,0.7034367952601449,0.009587127964316154,86,0.7547945205479452,0.7598173515981735,0.7484018264840183,0.7558192606115929,0.7544500228206299,0.7546565964124721,0.0036652155380152963
58,0.1431598663330078,0.0007856343318622115,0.03192868232727051,0.0006442022464613471,0.3686868686868686,3,"{'C': 0.3686868686868686, 'degree': 3}",0.6843065693430657,0.6788321167883211,0.6934306569343066,0.6910420475319927,0.7038391224862889,0.6902901026167949,0.008498147464995026,284,0.7529680365296804,0.7575342465753425,0.754337899543379,0.7581013235965313,0.7544500228206299,0.7554783058131125,0.00198828865902058
59,0.16925888061523436,0.0017670186000783362,0.03292403221130371,0.0017559357692150765,0.3686868686868686,4,"{'C': 0.3686868686868686, 'degree': 4}",0.6204379562043796,0.6313868613138686,0.6240875912408759,0.6270566727605119,0.6416819012797075,0.6289301965598687,0.007317379844359532,386,0.7100456621004566,0.7168949771689498,0.7146118721461188,0.7211319032405294,0.7088087631218621,0.7142986355555833,0.004511299962042467
60,0.09611492156982422,0.003089557209451882,0.031132030487060546,0.0007245059827447224,0.3878787878787878,1,"{'C': 0.3878787878787878, 'degree': 1}",0.6970802919708029,0.6843065693430657,0.7135036496350365,0.7056672760511883,0.720292504570384,0.7041700583140955,0.012602490564092714,68,0.7351598173515982,0.7310502283105023,0.7319634703196347,0.7352806937471474,0.7307165677772707,0.7328341555012307,0.001990925368110286
61,0.11698002815246582,0.0033737630794771177,0.030623483657836913,0.0003889044047718255,0.3878787878787878,2,"{'C': 0.3878787878787878, 'degree': 2}",0.6952554744525548,0.6916058394160584,0.7153284671532847,0.7056672760511883,0.7148080438756855,0.7045330201897543,0.009763085382292692,65,0.7557077625570776,0.7602739726027398,0.7502283105022831,0.7571884984025559,0.7549064354176175,0.7556609958964549,0.003277146234994347
62,0.14834513664245605,0.00638616582081445,0.03211536407470703,0.0007616982884488128,0.3878787878787878,3,"{'C': 0.3878787878787878, 'degree': 3}",0.6879562043795621,0.6824817518248175,0.6916058394160584,0.6983546617915904,0.7056672760511883,0.6932131466926433,0.008086064933769677,282,0.7552511415525114,0.7611872146118721,0.7557077625570776,0.7622090369694203,0.7594705613874942,0.7587651434156751,0.0028256055284762225
63,0.16855120658874512,0.004655084620818985,0.032573509216308597,0.00036305876453559106,0.3878787878787878,4,"{'C': 0.3878787878787878, 'degree': 4}",0.6240875912408759,0.6332116788321168,0.6259124087591241,0.6288848263254113,0.6489945155393053,0.6322182041393667,0.008937706028797426,385,0.7155251141552511,0.7228310502283105,0.7168949771689498,0.7238703788224555,0.7133728890917389,0.7184988818933411,0.004130672314989523
64,0.09355692863464356,0.001961897516120386,0.03053317070007324,0.0006055877264859219,0.407070707070707,1,"{'C': 0.407070707070707, 'degree': 1}",0.6952554744525548,0.6843065693430657,0.7135036496350365,0.7093235831809872,0.720292504570384,0.7045363562364056,0.013015107740423434,58,0.734703196347032,0.7333333333333333,0.7333333333333333,0.7375627567320858,0.7311729803742584,0.7340211200240085,0.0021007817216764186
65,0.11430130004882813,0.0010632842798162987,0.030334663391113282,0.0003590701393846299,0.407070707070707,2,"{'C': 0.407070707070707, 'degree': 2}",0.6952554744525548,0.6897810218978102,0.7153284671532847,0.7056672760511883,0.7111517367458866,0.7034367952601449,0.009584585367994591,86,0.7579908675799086,0.7616438356164383,0.7525114155251141,0.7594705613874942,0.7553628480146052,0.757395905624712,0.0031841687221586703
66,0.1469907283782959,0.008775160874222575,0.031911706924438475,0.0013499382787217663,0.407070707070707,3,"{'C': 0.407070707070707, 'degree': 3}",0.6879562043795621,0.6843065693430657,0.6861313868613139,0.70018281535649,0.7093235831809872,0.6935801118242837,0.009639118351439336,280,0.7566210045662101,0.7621004566210046,0.7579908675799086,0.7654039251483341,0.7622090369694203,0.7608650581769755,0.0031688093768183555
67,0.16478319168090821,0.0010146711143256223,0.03252887725830078,0.0003688242485143037,0.407070707070707,4,"{'C': 0.407070707070707, 'degree': 4}",0.6259124087591241,0.6332116788321168,0.6259124087591241,0.6307129798903108,0.6489945155393053,0.6329487983559963,0.008503582626174754,384,0.7205479452054795,0.7287671232876712,0.7191780821917808,0.7270652670013692,0.7188498402555911,0.7228816515883782,0.004184722916207972
68,0.09261541366577149,0.0019816412045199675,0.030949974060058595,0.0008303835316643329,0.42626262626262623,1,"{'C': 0.42626262626262623, 'degree': 1}",0.698905109489051,0.6843065693430657,0.7153284671532847,0.7074954296160878,0.7184643510054844,0.7048999853213948,0.012324844004841129,49,0.7356164383561644,0.7328767123287672,0.7333333333333333,0.7357371063441351,0.7307165677772707,0.7336560316279341,0.001872217241841944
