,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
276,0.03689398765563965,0.009591610155570812,0.030319690704345703,0.007816831064714772,1.396969696969697,scale,rbf,"{'C': 1.396969696969697, 'gamma': 'scale', 'kernel': 'rbf'}",0.6511627906976745,0.648578811369509,0.6062176165803109,0.6373056994818653,0.616580310880829,0.6319690458020377,0.017735350559041047,53,0.6524271844660194,0.6491909385113268,0.6617076326002588,0.6584734799482536,0.6578266494178525,0.6559251769887422,0.004497380522726689
277,0.0351048469543457,0.004478317229493367,0.014762258529663086,0.0023893040250476815,1.396969696969697,scale,sigmoid,"{'C': 1.396969696969697, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.537467700258398,0.5064599483204134,0.5284974093264249,0.5414507772020726,0.5025906735751295,0.5232933017364877,0.01593518637836916,173,0.5055016181229773,0.5042071197411003,0.538163001293661,0.5142302716688227,0.5019404915912031,0.5128085004835529,0.013344362423324348
278,0.24075555801391602,0.014059852323721698,0.05385856628417969,0.005378154093826711,1.396969696969697,auto,rbf,"{'C': 1.396969696969697, 'gamma': 'auto', 'kernel': 'rbf'}",0.165374677002584,0.165374677002584,0.16580310880829016,0.16580310880829016,0.16580310880829016,0.1656317360860077,0.00020988786271187038,301,1.0,1.0,1.0,1.0,1.0,1.0,0.0
279,0.02831106185913086,0.002847798964860431,0.012766456604003907,0.0026311075627756084,1.396969696969697,auto,sigmoid,"{'C': 1.396969696969697, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.34366925064599485,0.3462532299741602,0.3601036269430052,0.34974093264248707,0.2823834196891192,0.33643009197895335,0.027595495939549176,236,0.3093851132686084,0.3294498381877023,0.36222509702457956,0.34152652005174644,0.2871927554980595,0.32595586480613925,0.02587384320209309
280,0.038689804077148435,0.0061691848781106375,0.03390870094299316,0.003888283825464111,1.4170707070707071,scale,rbf,"{'C': 1.4170707070707071, 'gamma': 'scale', 'kernel': 'rbf'}",0.6537467700258398,0.648578811369509,0.6062176165803109,0.6373056994818653,0.6191709844559585,0.6330039763826967,0.017889687150525822,44,0.6524271844660194,0.6478964401294498,0.6617076326002588,0.6591203104786546,0.6578266494178525,0.655795643418447,0.004977427866515067
281,0.03471264839172363,0.007756648287366292,0.012574243545532226,0.0017387688536613034,1.4170707070707071,scale,sigmoid,"{'C': 1.4170707070707071, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.5400516795865633,0.5064599483204134,0.5310880829015544,0.5259067357512953,0.49222797927461137,0.5191468851668877,0.01738323372663718,187,0.5067961165048543,0.5022653721682848,0.53751617076326,0.5116429495472187,0.5058214747736093,0.5128084167514455,0.01271182381605241
282,0.29301700592041013,0.018197768517406038,0.07240629196166992,0.007370807343057484,1.4170707070707071,auto,rbf,"{'C': 1.4170707070707071, 'gamma': 'auto', 'kernel': 'rbf'}",0.165374677002584,0.165374677002584,0.16580310880829016,0.16580310880829016,0.16580310880829016,0.1656317360860077,0.00020988786271187038,301,1.0,1.0,1.0,1.0,1.0,1.0,0.0
283,0.037503385543823244,0.008990798343685224,0.014362430572509766,0.0022393189674260205,1.4170707070707071,auto,sigmoid,"{'C': 1.4170707070707071, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.34366925064599485,0.3462532299741602,0.35233160621761656,0.34974093264248707,0.2849740932642487,0.33539382254890154,0.025382224585726344,239,0.3093851132686084,0.3275080906148867,0.3602846054333765,0.34152652005174644,0.28783958602846055,0.32530878307941574,0.025094477812307742
284,0.04448070526123047,0.014378119222289898,0.03391518592834473,0.005753688112994553,1.4371717171717173,scale,rbf,"{'C': 1.4371717171717173, 'gamma': 'scale', 'kernel': 'rbf'}",0.6537467700258398,0.648578811369509,0.6062176165803109,0.6347150259067358,0.6191709844559585,0.6324858416676709,0.01779485927258579,49,0.6524271844660194,0.6478964401294498,0.6623544631306598,0.6584734799482536,0.6571798188874515,0.6556662773123667,0.005015278987150235
285,0.0333094596862793,0.006840006291833796,0.012566041946411134,0.0018517055460599639,1.4371717171717173,scale,sigmoid,"{'C': 1.4371717171717173, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.5400516795865633,0.5038759689922481,0.5259067357512953,0.5259067357512953,0.4948186528497409,0.5181119545862286,0.016420170227692227,195,0.5042071197411003,0.5022653721682848,0.53751617076326,0.5109961190168176,0.5051746442432082,0.5120318851865343,0.013070234176027292
