,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
52,0.12425718307495118,0.005406786069722831,0.008586740493774414,0.0004935541145205355,110,3,18,4,False,"{'n_estimators': 110, 'min_samples_split': 3, 'min_samples_leaf': 18, 'max_depth': 4, 'bootstrap': False}",0.6201550387596899,0.6227390180878553,0.5751295336787565,0.6139896373056994,0.5803108808290155,0.6024648217322033,0.020468626045033193,87,0.629126213592233,0.6453074433656958,0.6429495472186287,0.6435963777490298,0.6455368693402329,0.6413032902531641,0.006167755544787642
53,0.8076396942138672,0.03312550806481025,0.058043909072875974,0.006364014645099048,683,26,20,8,True,"{'n_estimators': 683, 'min_samples_split': 26, 'min_samples_leaf': 20, 'max_depth': 8, 'bootstrap': True}",0.648578811369509,0.6511627906976745,0.5803108808290155,0.6243523316062176,0.6113989637305699,0.6231607556465973,0.026100049417427176,44,0.6705501618122978,0.6724919093851133,0.6804657179818887,0.685640362225097,0.6888745148771022,0.6796045332562999,0.007150894913241353
54,0.43383307456970216,0.01084243861382132,0.029922676086425782,0.0010839126022213965,361,46,8,8,True,"{'n_estimators': 361, 'min_samples_split': 46, 'min_samples_leaf': 8, 'max_depth': 8, 'bootstrap': True}",0.6511627906976745,0.6408268733850129,0.6010362694300518,0.6269430051813472,0.6010362694300518,0.6242010416248276,0.020416101001915807,35,0.6776699029126214,0.6828478964401294,0.6869340232858991,0.6901681759379042,0.6959896507115135,0.6867219298576136,0.006241146885416186
55,1.0212632179260255,0.002937622230934196,0.07101187705993653,0.0013204963322402297,934,31,14,5,True,"{'n_estimators': 934, 'min_samples_split': 31, 'min_samples_leaf': 14, 'max_depth': 5, 'bootstrap': True}",0.6434108527131783,0.6511627906976745,0.6036269430051814,0.6295336787564767,0.6088082901554405,0.6273085110655903,0.018635118857029075,4,0.6595469255663431,0.6634304207119741,0.6694695989650712,0.6714100905562742,0.6694695989650712,0.6666653269529468,0.004458181722992335
56,1.1902388095855714,0.013828901472980704,0.08418269157409668,0.0010248917227379196,1155,2,6,4,True,"{'n_estimators': 1155, 'min_samples_split': 2, 'min_samples_leaf': 6, 'max_depth': 4, 'bootstrap': True}",0.6330749354005168,0.6227390180878553,0.5803108808290155,0.6295336787564767,0.5777202072538861,0.60867574406555,0.024457965489072548,84,0.6478964401294498,0.6440129449838188,0.6532988357050453,0.6513583441138422,0.6500646830530401,0.6493262495970393,0.003185331803946431
57,0.6554453372955322,0.0009754824533214681,0.04568033218383789,0.0007454155621176974,562,8,16,12,True,"{'n_estimators': 562, 'min_samples_split': 8, 'min_samples_leaf': 16, 'max_depth': 12, 'bootstrap': True}",0.6356589147286822,0.6511627906976745,0.5932642487046632,0.6321243523316062,0.6062176165803109,0.6236855846085874,0.020976929587173967,39,0.6880258899676376,0.6880258899676376,0.6862871927554981,0.6940491591203105,0.703751617076326,0.6920279497774819,0.006426801984970814
58,1.8211230278015136,0.02357871514714825,0.1126974105834961,0.004219061576539197,1306,39,14,11,False,"{'n_estimators': 1306, 'min_samples_split': 39, 'min_samples_leaf': 14, 'max_depth': 11, 'bootstrap': False}",0.6537467700258398,0.6408268733850129,0.5984455958549223,0.6295336787564767,0.6036269430051814,0.6252359722054865,0.021255994361712428,22,0.7152103559870551,0.7119741100323624,0.7302716688227684,0.7218628719275549,0.7289780077619664,0.7216594029063415,0.007254923915693753
59,1.9767024040222168,0.01083761452605107,0.1196897029876709,0.000627924003492384,1396,31,12,10,False,"{'n_estimators': 1396, 'min_samples_split': 31, 'min_samples_leaf': 12, 'max_depth': 10, 'bootstrap': False}",0.6589147286821705,0.6356589147286822,0.6010362694300518,0.6295336787564767,0.6010362694300518,0.6252359722054865,0.022057279429226122,22,0.7281553398058253,0.7242718446601941,0.7399741267787839,0.7322121604139715,0.7399741267787839,0.7329175196875118,0.006285141094509786
60,2.307021379470825,0.010958776901115037,0.15937304496765137,0.0007467362615221637,1979,48,12,15,True,"{'n_estimators': 1979, 'min_samples_split': 48, 'min_samples_leaf': 12, 'max_depth': 15, 'bootstrap': True}",0.6434108527131783,0.6434108527131783,0.5906735751295337,0.6269430051813472,0.6036269430051814,0.6216130457484838,0.021257694976500385,54,0.6822006472491909,0.6763754045307443,0.6836998706338939,0.685640362225097,0.6921086675291074,0.6840049904336067,0.0050971238327712975
61,0.12246441841125488,0.0014655741051150032,0.008186244964599609,0.00039868401848005956,100,32,8,9,True,"{'n_estimators': 100, 'min_samples_split': 32, 'min_samples_leaf': 8, 'max_depth': 9, 'bootstrap': True}",0.6304909560723514,0.6434108527131783,0.5958549222797928,0.6269430051813472,0.6088082901554405,0.6211016052804219,0.01678395055646161,58,0.6964401294498382,0.6951456310679611,0.7063389391979301,0.702457956015524,0.7121604139715395,0.7025086139405586,0.006306682526288245
62,2.239799737930298,0.014586224948630168,0.13205347061157227,0.00978064517183515,1477,15,2,8,False,"{'n_estimators': 1477, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_depth': 8, 'bootstrap': False}",0.6563307493540051,0.6330749354005168,0.5984455958549223,0.6113989637305699,0.5932642487046632,0.6185028986089354,0.023379654752622398,77,0.7631067961165049,0.7715210355987056,0.779430789133247,0.7833117723156533,0.7723156532988357,0.7739372092925894,0.00698322332542325
63,0.9943260192871094,0.004138732166825813,0.05984659194946289,0.0008927754176917951,673,22,10,14,False,"{'n_estimators': 673, 'min_samples_split': 22, 'min_samples_leaf': 10, 'max_depth': 14, 'bootstrap': False}",0.6589147286821705,0.6201550387596899,0.5932642487046632,0.6269430051813472,0.6062176165803109,0.6210989275816363,0.02218694096660096,59,0.7553398058252427,0.7611650485436893,0.7749029754204398,0.7639068564036222,0.7606727037516171,0.7631974779889222,0.006477193127977286
