,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_splitter,param_min_samples_split,param_min_samples_leaf,param_max_depth,param_criterion,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
85,0.30584516525268557,0.009972041152992486,0.00039215087890625,0.0004804109024283901,best,36,50,5,entropy,"{'splitter': 'best', 'min_samples_split': 36, 'min_samples_leaf': 50, 'max_depth': 5, 'criterion': 'entropy'}",0.39233576642335766,0.4708029197080292,0.4489051094890511,0.43875685557586835,0.4680073126142596,0.44376159276211313,0.028337985346146972,287,0.4657534246575342,0.5159817351598174,0.5045662100456622,0.5098128708352351,0.4956640803286171,0.4983556642053732,0.017610607530605362
86,0.009174919128417969,0.0009768245925529816,0.0002014636993408203,0.0004029273986816406,random,34,33,23,log_loss,"{'splitter': 'random', 'min_samples_split': 34, 'min_samples_leaf': 33, 'max_depth': 23, 'criterion': 'log_loss'}",0.46897810218978103,0.5109489051094891,0.5091240875912408,0.5374771480804388,0.5539305301645339,0.5160917546270968,0.028926809427914063,181,0.5420091324200913,0.5301369863013699,0.5589041095890411,0.5581926061159288,0.5595618439068918,0.5497609356666646,0.011797782338544912
87,0.43781108856201173,0.008513827693742454,0.0005990028381347656,0.0004890840094998684,best,15,26,24,log_loss,"{'splitter': 'best', 'min_samples_split': 15, 'min_samples_leaf': 26, 'max_depth': 24, 'criterion': 'log_loss'}",0.5273722627737226,0.5364963503649635,0.5036496350364964,0.5447897623400365,0.5575868372943327,0.5339789695619104,0.018133168354208067,70,0.6429223744292237,0.634703196347032,0.6502283105022831,0.6622546782291191,0.6531264262893656,0.6486469971594047,0.00932668974300959
88,0.40534605979919436,0.014476149380068986,0.00039229393005371096,0.00048058093016963043,best,42,41,17,log_loss,"{'splitter': 'best', 'min_samples_split': 42, 'min_samples_leaf': 41, 'max_depth': 17, 'criterion': 'log_loss'}",0.5054744525547445,0.5218978102189781,0.4981751824817518,0.5301645338208409,0.5338208409506399,0.517906564005391,0.013880467520777099,173,0.6159817351598174,0.5990867579908675,0.6141552511415526,0.6339570972158831,0.6029210406207212,0.6132203764257683,0.012201198055994294
89,0.007978010177612304,0.0006167986496339696,0.0005907535552978516,0.00048255886013787717,random,39,39,30,entropy,"{'splitter': 'random', 'min_samples_split': 39, 'min_samples_leaf': 39, 'max_depth': 30, 'criterion': 'entropy'}",0.45985401459854014,0.5,0.48905109489051096,0.48628884826325414,0.49725776965265084,0.48649034548099124,0.014244580373334573,254,0.5123287671232877,0.5493150684931507,0.5621004566210046,0.5454130534002738,0.535371976266545,0.5409058643808524,0.016658418965888655
90,0.006708765029907226,0.0006232904752723565,0.0007916927337646484,0.00039604880146471336,random,10,43,5,entropy,"{'splitter': 'random', 'min_samples_split': 10, 'min_samples_leaf': 43, 'max_depth': 5, 'criterion': 'entropy'}",0.42700729927007297,0.4215328467153285,0.4032846715328467,0.44789762340036565,0.40585009140767825,0.4211145064652584,0.016143981845455974,294,0.46621004566210045,0.4273972602739726,0.45388127853881277,0.4381560931081698,0.4240073026015518,0.44193039603692147,0.01599387166692758
91,0.37947821617126465,0.009875355018796614,0.0008060932159423828,0.00040328171066490617,best,22,47,26,log_loss,"{'splitter': 'best', 'min_samples_split': 22, 'min_samples_leaf': 47, 'max_depth': 26, 'criterion': 'log_loss'}",0.5072992700729927,0.5164233576642335,0.49452554744525545,0.5411334552102377,0.5411334552102377,0.5201030171205915,0.018526961108888195,146,0.5881278538812785,0.5922374429223745,0.6082191780821918,0.610223642172524,0.5787311729803742,0.5955078580077486,0.012039511600262554
92,0.00977330207824707,0.000399017362476078,0.00019960403442382814,0.00039920806884765627,random,16,13,8,log_loss,"{'splitter': 'random', 'min_samples_split': 16, 'min_samples_leaf': 13, 'max_depth': 8, 'criterion': 'log_loss'}",0.4781021897810219,0.49452554744525545,0.4927007299270073,0.506398537477148,0.5155393053016454,0.49745326198641565,0.012749470462054883,235,0.5721461187214611,0.5785388127853881,0.5876712328767123,0.5933363760839799,0.5476951163852122,0.5758775313705506,0.015869196750161314
93,0.3303487300872803,0.002915146390443273,0.0005988121032714844,0.0004889281977051287,best,13,19,5,log_loss,"{'splitter': 'best', 'min_samples_split': 13, 'min_samples_leaf': 19, 'max_depth': 5, 'criterion': 'log_loss'}",0.40145985401459855,0.4726277372262774,0.45255474452554745,0.4606946983546618,0.46617915904936014,0.45070323863408907,0.025488648537792973,283,0.5073059360730594,0.5269406392694064,0.5324200913242009,0.5303514376996805,0.5276129621177544,0.5249262132968202,0.009025984360485616
94,0.00757908821105957,0.0004886166205017064,0.00039973258972167967,0.0004895714203077829,random,37,45,27,log_loss,"{'splitter': 'random', 'min_samples_split': 37, 'min_samples_leaf': 45, 'max_depth': 27, 'criterion': 'log_loss'}",0.4543795620437956,0.4762773722627737,0.4781021897810219,0.4515539305301645,0.5484460694698354,0.4817518248175182,0.035078669658813524,258,0.5251141552511416,0.5429223744292238,0.5073059360730594,0.49748973071656777,0.5308078502966682,0.5207280093533321,0.016331570380968836
95,0.008479452133178711,0.00044554814382021966,0.00039920806884765627,0.0004889280349393074,random,42,35,24,entropy,"{'splitter': 'random', 'min_samples_split': 42, 'min_samples_leaf': 35, 'max_depth': 24, 'criterion': 'entropy'}",0.5109489051094891,0.5145985401459854,0.5164233576642335,0.526508226691042,0.4954296160877514,0.5127817291397003,0.01009389980992063,193,0.5575342465753425,0.5552511415525114,0.5730593607305936,0.5504335919671383,0.5472387037882246,0.5567034089227622,0.008935410222261938
96,0.42873554229736327,0.029967177128424664,0.0005977630615234375,0.00048807299445734615,best,17,38,12,entropy,"{'splitter': 'best', 'min_samples_split': 17, 'min_samples_leaf': 38, 'max_depth': 12, 'criterion': 'entropy'}",0.5072992700729927,0.5200729927007299,0.49452554744525545,0.5338208409506399,0.526508226691042,0.516445375572132,0.014003267380907684,179,0.6187214611872146,0.6041095890410959,0.6182648401826484,0.629849383842994,0.6143313555454131,0.6170553259598732,0.008281774780282034
97,0.5159097671508789,0.028729096504246057,0.0007987022399902344,0.0003993798857619873,best,48,19,13,log_loss,"{'splitter': 'best', 'min_samples_split': 48, 'min_samples_leaf': 19, 'max_depth': 13, 'criterion': 'log_loss'}",0.5255474452554745,0.5218978102189781,0.5,0.5630712979890311,0.5411334552102377,0.5303300017347443,0.02098852444967813,100,0.6589041095890411,0.6406392694063927,0.6575342465753424,0.6544956640803287,0.6549520766773163,0.6533050732656842,0.0065389269572504365
98,0.008592510223388672,0.0007874811210237852,0.0007929801940917969,0.00039678304439637124,random,25,38,11,entropy,"{'splitter': 'random', 'min_samples_split': 25, 'min_samples_leaf': 38, 'max_depth': 11, 'criterion': 'entropy'}",0.4854014598540146,0.4981751824817518,0.4762773722627737,0.473491773308958,0.5155393053016454,0.48977701864182865,0.015497223960707912,250,0.5315068493150685,0.5406392694063927,0.5296803652968036,0.5371976266544957,0.5262437243267915,0.5330535669999104,0.005193474636109241
99,0.4941826820373535,0.04471656673113923,0.0003993988037109375,0.0004891617294495371,best,24,34,16,entropy,"{'splitter': 'best', 'min_samples_split': 24, 'min_samples_leaf': 34, 'max_depth': 16, 'criterion': 'entropy'}",0.5145985401459854,0.5182481751824818,0.4981751824817518,0.5374771480804388,0.5283363802559415,0.5193670852293198,0.013277879000150207,154,0.6242009132420091,0.6100456621004566,0.6287671232876713,0.6362391602008215,0.6339570972158831,0.6266419912093684,0.009290098131035296
100,0.19557509422302247,0.0026542801320726516,0.0003979206085205078,0.00048735332980848477,best,31,22,11,gini,"{'splitter': 'best', 'min_samples_split': 31, 'min_samples_leaf': 22, 'max_depth': 11, 'criterion': 'gini'}",0.5291970802919708,0.5474452554744526,0.531021897810219,0.506398537477148,0.5594149908592322,0.5346955523826045,0.017989194275110677,63,0.6337899543378995,0.6210045662100456,0.6388127853881278,0.6239160200821543,0.6234596074851666,0.6281965867006788,0.006877162459881406
101,0.008295011520385743,0.0005844474878273523,0.0005993843078613281,0.0004894100353589628,random,40,50,11,entropy,"{'splitter': 'random', 'min_samples_split': 40, 'min_samples_leaf': 50, 'max_depth': 11, 'criterion': 'entropy'}",0.4726277372262774,0.5018248175182481,0.4835766423357664,0.4954296160877514,0.453382084095064,0.48136817945262145,0.01720867347108666,260,0.5242009132420091,0.5219178082191781,0.5296803652968036,0.5330899132816066,0.49383842994066635,0.5205454859960528,0.013923512024930708
102,0.012762117385864257,0.0007556220666107744,0.0005970001220703125,0.0004874509451817595,random,33,12,12,log_loss,"{'splitter': 'random', 'min_samples_split': 33, 'min_samples_leaf': 12, 'max_depth': 12, 'criterion': 'log_loss'}",0.5218978102189781,0.5291970802919708,0.4981751824817518,0.5118829981718465,0.5447897623400365,0.5211885667009167,0.0157344539833459,141,0.6141552511415526,0.6187214611872146,0.6178082191780822,0.6097672295755363,0.6061159287996348,0.6133136179764042,0.004786191695172771
103,0.4247280597686768,0.03717709973388853,0.0006020069122314453,0.0004915531069740501,best,35,47,23,log_loss,"{'splitter': 'best', 'min_samples_split': 35, 'min_samples_leaf': 47, 'max_depth': 23, 'criterion': 'log_loss'}",0.5072992700729927,0.5164233576642335,0.49452554744525545,0.5411334552102377,0.5411334552102377,0.5201030171205915,0.018526961108888195,146,0.5881278538812785,0.5922374429223745,0.6082191780821918,0.610223642172524,0.5787311729803742,0.5955078580077486,0.012039511600262554
104,0.008776617050170899,0.00039932805749146505,0.0001995563507080078,0.0003991127014160156,random,10,29,26,entropy,"{'splitter': 'random', 'min_samples_split': 10, 'min_samples_leaf': 29, 'max_depth': 26, 'criterion': 'entropy'}",0.5237226277372263,0.4781021897810219,0.5291970802919708,0.49725776965265084,0.48628884826325414,0.5029137031452248,0.02023765715617653,219,0.5643835616438356,0.5831050228310503,0.5470319634703197,0.521223185759927,0.5454130534002738,0.5522313574210813,0.020668279852282007
105,0.011082935333251952,0.0004976965173224275,0.0003972053527832031,0.0004864845664216502,random,34,11,15,log_loss,"{'splitter': 'random', 'min_samples_split': 34, 'min_samples_leaf': 11, 'max_depth': 15, 'criterion': 'log_loss'}",0.5346715328467153,0.4981751824817518,0.5091240875912408,0.5118829981718465,0.5557586837294333,0.5219224969641975,0.02066858105605327,128,0.6242009132420091,0.626027397260274,0.6054794520547945,0.6389776357827476,0.6252852578731173,0.6239941312425885,0.010706471792349901
106,0.3901484489440918,0.0241706872912225,0.0006098747253417969,0.0004983972371199523,best,30,36,7,entropy,"{'splitter': 'best', 'min_samples_split': 30, 'min_samples_leaf': 36, 'max_depth': 7, 'criterion': 'entropy'}",0.4416058394160584,0.49452554744525545,0.46167883211678834,0.47714808043875684,0.4844606946983547,0.47188379882304277,0.018544195441087256,269,0.5474885844748858,0.5625570776255707,0.5484018264840183,0.56777727065267,0.5705157462345961,0.5593481010943482,0.009659542329649351
107,0.009279537200927734,0.0005944465412744671,0.0003990650177001953,0.0004887616785429219,random,35,39,27,log_loss,"{'splitter': 'random', 'min_samples_split': 35, 'min_samples_leaf': 39, 'max_depth': 27, 'criterion': 'log_loss'}",0.5036496350364964,0.5383211678832117,0.5164233576642335,0.44972577696526506,0.4844606946983547,0.49851612644951226,0.03003170500732547,233,0.5219178082191781,0.5547945205479452,0.539269406392694,0.5162026471930625,0.5020538566864445,0.526847647807865,0.01837214857833438
108,0.469126558303833,0.028296019224798068,0.0007994174957275391,0.00039971311019601247,best,34,26,15,log_loss,"{'splitter': 'best', 'min_samples_split': 34, 'min_samples_leaf': 26, 'max_depth': 15, 'criterion': 'log_loss'}",0.5273722627737226,0.5364963503649635,0.5036496350364964,0.5447897623400365,0.5575868372943327,0.5339789695619104,0.018133168354208067,70,0.6429223744292237,0.634703196347032,0.6502283105022831,0.6622546782291191,0.6531264262893656,0.6486469971594047,0.00932668974300959
109,0.010674095153808594,0.002600479427628334,0.0006003379821777344,0.0004901878796657529,random,29,42,30,entropy,"{'splitter': 'random', 'min_samples_split': 29, 'min_samples_leaf': 42, 'max_depth': 30, 'criterion': 'entropy'}",0.48175182481751827,0.5036496350364964,0.5364963503649635,0.4844606946983547,0.48811700182815354,0.4988951013490973,0.02027249847955771,231,0.5251141552511416,0.5461187214611872,0.5625570776255707,0.5193975353719763,0.4984025559105431,0.5303180091240838,0.022153794456618796
110,0.011470651626586914,0.0016057624554382103,0.000798797607421875,0.0003994038703582514,random,46,28,26,entropy,"{'splitter': 'random', 'min_samples_split': 46, 'min_samples_leaf': 28, 'max_depth': 26, 'criterion': 'entropy'}",0.5018248175182481,0.5036496350364964,0.5200729927007299,0.5393053016453382,0.5338208409506399,0.5197347175702904,0.01523834284285482,152,0.5547945205479452,0.5529680365296804,0.5525114155251142,0.565038795070744,0.5527156549520766,0.555605684525112,0.004785927707125057
111,0.11832704544067382,0.001582557348453299,0.0007915019989013672,0.00039601199387009813,best,37,33,6,gini,"{'splitter': 'best', 'min_samples_split': 37, 'min_samples_leaf': 33, 'max_depth': 6, 'criterion': 'gini'}",0.3886861313868613,0.4306569343065693,0.39963503649635035,0.43875685557586835,0.46617915904936014,0.4247828233630019,0.02785253209254817,292,0.47077625570776255,0.4954337899543379,0.4634703196347032,0.49612049292560473,0.48242811501597443,0.4816457946476766,0.013028679892343287
112,0.010771369934082032,0.0003994000846109919,0.0003996372222900391,0.0004894539229511799,random,48,11,15,entropy,"{'splitter': 'random', 'min_samples_split': 48, 'min_samples_leaf': 11, 'max_depth': 15, 'criterion': 'entropy'}",0.5492700729927007,0.531021897810219,0.5401459854014599,0.546617915904936,0.5447897623400365,0.5423691268898705,0.006406819914043002,47,0.6105022831050229,0.6082191780821918,0.6109589041095891,0.5905979005020539,0.5983569146508444,0.6037270360899403,0.007994943807223381
113,0.5362663269042969,0.05034774586368437,0.0007958412170410156,0.0007421587493927135,best,23,10,26,log_loss,"{'splitter': 'best', 'min_samples_split': 23, 'min_samples_leaf': 10, 'max_depth': 26, 'criterion': 'log_loss'}",0.5036496350364964,0.5200729927007299,0.5237226277372263,0.5539305301645339,0.5338208409506399,0.5270393253179253,0.0165875479611388,111,0.7470319634703196,0.7337899543378995,0.745662100456621,0.7393884071200365,0.7329986307622091,0.7397742112294171,0.00581740273944053
114,0.012908601760864257,0.00016749617707379055,0.000594186782836914,0.0004855874285123591,random,35,22,14,log_loss,"{'splitter': 'random', 'min_samples_split': 35, 'min_samples_leaf': 22, 'max_depth': 14, 'criterion': 'log_loss'}",0.5675182481751825,0.5182481751824818,0.5091240875912408,0.5027422303473492,0.5484460694698354,0.529215762153218,0.02474549006140611,102,0.6082191780821918,0.5835616438356165,0.5771689497716895,0.5864901871291648,0.5855773619351894,0.5882034641507703,0.010523949245452085
115,0.49648284912109375,0.023669620928328403,0.00019974708557128905,0.0003994941711425781,best,44,14,15,entropy,"{'splitter': 'best', 'min_samples_split': 44, 'min_samples_leaf': 14, 'max_depth': 15, 'criterion': 'entropy'}",0.5273722627737226,0.5255474452554745,0.5237226277372263,0.5338208409506399,0.5283363802559415,0.527759911394601,0.003417956132881627,108,0.6785388127853881,0.6598173515981736,0.6867579908675799,0.6759470561387494,0.6695572797809219,0.6741236982341625,0.009032905982624389
116,0.10513057708740234,0.0022242006022097356,0.00020055770874023439,0.00040111541748046877,best,44,42,5,gini,"{'splitter': 'best', 'min_samples_split': 44, 'min_samples_leaf': 42, 'max_depth': 5, 'criterion': 'gini'}",0.3594890510948905,0.39416058394160586,0.3613138686131387,0.3930530164533821,0.41316270566727603,0.3842358451540586,0.020740429280143444,300,0.42557077625570777,0.45159817351598175,0.4324200913242009,0.4381560931081698,0.4299406663623916,0.43553716011329036,0.009002006763933784
117,0.4487633228302002,0.020506137053982035,0.0006999969482421875,0.00039853013041812326,best,39,28,20,entropy,"{'splitter': 'best', 'min_samples_split': 39, 'min_samples_leaf': 28, 'max_depth': 20, 'criterion': 'entropy'}",0.5218978102189781,0.5383211678832117,0.5,0.5411334552102377,0.5612431444241316,0.5325191155473118,0.02050973182130992,79,0.6337899543378995,0.6278538812785388,0.6452054794520548,0.6608854404381561,0.6558649018712917,0.6447199314755881,0.012567401095351477
118,0.47566728591918944,0.05758234528860368,0.000807952880859375,0.0004042152105754922,best,13,43,21,entropy,"{'splitter': 'best', 'min_samples_split': 13, 'min_samples_leaf': 43, 'max_depth': 21, 'criterion': 'entropy'}",0.5091240875912408,0.5200729927007299,0.4981751824817518,0.5319926873857403,0.546617915904936,0.5211965732128798,0.01696934011060907,139,0.6132420091324201,0.5990867579908675,0.6123287671232877,0.627110908261068,0.5947056138749429,0.6092948112765173,0.011482574654331501
119,0.17881360054016113,0.004735982577797982,0.0005984306335449219,0.0004886291380323604,best,46,41,20,gini,"{'splitter': 'best', 'min_samples_split': 46, 'min_samples_leaf': 41, 'max_depth': 20, 'criterion': 'gini'}",0.5638686131386861,0.5602189781021898,0.5237226277372263,0.5502742230347349,0.5795246800731262,0.5555218244171927,0.01847482310660465,21,0.6470319634703197,0.6506849315068494,0.6465753424657534,0.645367412140575,0.6389776357827476,0.645727457073249,0.0038127921303389304
120,0.5074117183685303,0.026432161351359146,0.0007979393005371094,0.0003989732263887386,best,45,18,30,entropy,"{'splitter': 'best', 'min_samples_split': 45, 'min_samples_leaf': 18, 'max_depth': 30, 'criterion': 'entropy'}",0.5237226277372263,0.5182481751824818,0.5091240875912408,0.5539305301645339,0.5393053016453382,0.5288661444641642,0.015913172397425557,103,0.6762557077625571,0.6520547945205479,0.6808219178082192,0.6700136923779096,0.6645367412140575,0.6687365707366583,0.010001442904743045
121,0.016865253448486328,0.003683436422284963,0.0007979393005371094,0.00039898203120141996,random,25,16,21,gini,"{'splitter': 'random', 'min_samples_split': 25, 'min_samples_leaf': 16, 'max_depth': 21, 'criterion': 'gini'}",0.5036496350364964,0.5748175182481752,0.5547445255474452,0.5374771480804388,0.5502742230347349,0.5441926099894581,0.023558625561429423,41,0.6356164383561644,0.639269406392694,0.6566210045662101,0.6403468735737107,0.6449109995435874,0.6433529444864734,0.00726683186320854
122,0.016661834716796876,0.004765752667786274,0.0009984493255615235,4.926445586506624e-06,random,12,33,13,log_loss,"{'splitter': 'random', 'min_samples_split': 12, 'min_samples_leaf': 33, 'max_depth': 13, 'criterion': 'log_loss'}",0.4543795620437956,0.5237226277372263,0.5182481751824818,0.4826325411334552,0.5685557586837294,0.5095077329561377,0.038798244985880984,202,0.5196347031963471,0.5780821917808219,0.5639269406392694,0.5317206754906435,0.5527156549520766,0.5492160332118317,0.021180443278982015
123,0.014962196350097656,0.004762385943588544,0.0012982845306396484,0.00040064738258729796,random,36,44,14,entropy,"{'splitter': 'random', 'min_samples_split': 36, 'min_samples_leaf': 44, 'max_depth': 14, 'criterion': 'entropy'}",0.5164233576642335,0.5036496350364964,0.5218978102189781,0.49725776965265084,0.4789762340036563,0.5036409613152031,0.015138006293473765,216,0.5337899543378996,0.5315068493150685,0.5525114155251142,0.5545413053400274,0.5166590597900502,0.537801716861632,0.014137330732628331
124,0.4225472450256348,0.03644992881572314,0.00039043426513671873,0.0004783125368563395,best,14,40,16,entropy,"{'splitter': 'best', 'min_samples_split': 14, 'min_samples_leaf': 40, 'max_depth': 16, 'criterion': 'entropy'}",0.5054744525547445,0.5218978102189781,0.4981751824817518,0.5319926873857403,0.5356489945155393,0.5186378254313508,0.014631157536015797,165,0.6159817351598174,0.6027397260273972,0.6146118721461187,0.6325878594249201,0.6079415791875856,0.6147725543891679,0.010102714595837132
125,0.4150043487548828,0.04145775372484725,0.0003989219665527344,0.0004885777256966609,best,50,47,9,log_loss,"{'splitter': 'best', 'min_samples_split': 50, 'min_samples_leaf': 47, 'max_depth': 9, 'criterion': 'log_loss'}",0.47992700729927007,0.5,0.4835766423357664,0.5100548446069469,0.526508226691042,0.5000133441866051,0.017183927403058005,228,0.5666666666666667,0.5762557077625571,0.5831050228310503,0.5787311729803742,0.5718849840255591,0.5753287108532414,0.0056532709775233645
126,0.19486136436462403,0.006321022968781004,0.0005967617034912109,0.0004872800529510325,best,41,21,23,gini,"{'splitter': 'best', 'min_samples_split': 41, 'min_samples_leaf': 21, 'max_depth': 23, 'criterion': 'gini'}",0.5583941605839416,0.5638686131386861,0.5529197080291971,0.5630712979890311,0.603290676416819,0.568308891231535,0.017922067909226083,5,0.6972602739726027,0.6981735159817352,0.7027397260273973,0.6914650844363305,0.7037882245549977,0.6986853649946126,0.0044023253912104255
127,0.010387468338012695,0.0004954331969843933,0.0007810592651367188,0.0003908645267570919,random,17,20,20,log_loss,"{'splitter': 'random', 'min_samples_split': 17, 'min_samples_leaf': 20, 'max_depth': 20, 'criterion': 'log_loss'}",0.5328467153284672,0.551094890510949,0.5018248175182481,0.5283363802559415,0.5118829981718465,0.5251971603570904,0.017103193528852402,118,0.58675799086758,0.5931506849315068,0.5881278538812785,0.5983569146508444,0.5846645367412141,0.5902115962144847,0.0049401152966220005
128,0.18072609901428222,0.004843536799272443,0.00038971900939941404,0.00047743853793457417,best,32,16,11,gini,"{'splitter': 'best', 'min_samples_split': 32, 'min_samples_leaf': 16, 'max_depth': 11, 'criterion': 'gini'}",0.5401459854014599,0.5291970802919708,0.5328467153284672,0.5191956124314442,0.5612431444241316,0.5365257075754947,0.014082855217745235,54,0.6465753424657534,0.6401826484018265,0.6502283105022831,0.6421725239616614,0.6385212231857599,0.6435360097034569,0.0042959665461306225
129,0.17246451377868652,0.005383581779912611,0.0005913257598876953,0.00048299100087824946,best,23,38,16,gini,"{'splitter': 'best', 'min_samples_split': 23, 'min_samples_leaf': 38, 'max_depth': 16, 'criterion': 'gini'}",0.5675182481751825,0.551094890510949,0.5437956204379562,0.5338208409506399,0.5941499085923218,0.5580759017334098,0.021125628049005103,17,0.6442922374429224,0.6465753424657534,0.6570776255707762,0.6485623003194888,0.642628936558649,0.6478272884715179,0.0050437247358023594
130,0.009079217910766602,0.0011755757466928032,0.0004005908966064453,0.0004906304572179986,random,33,50,18,log_loss,"{'splitter': 'random', 'min_samples_split': 33, 'min_samples_leaf': 50, 'max_depth': 18, 'criterion': 'log_loss'}",0.46167883211678834,0.4781021897810219,0.45985401459854014,0.44789762340036565,0.4844606946983547,0.46639867091901416,0.013195508483709454,275,0.517351598173516,0.5045662100456622,0.5105022831050229,0.4970333181195801,0.5294386125057051,0.5117784043898972,0.011081563441637944
131,0.412976598739624,0.02888356420793036,0.0006005287170410157,0.0004908913693686151,best,40,35,9,entropy,"{'splitter': 'best', 'min_samples_split': 40, 'min_samples_leaf': 35, 'max_depth': 9, 'criterion': 'entropy'}",0.48722627737226276,0.5072992700729927,0.4835766423357664,0.5100548446069469,0.506398537477148,0.4989111143730233,0.0111560461876897,230,0.5931506849315068,0.5872146118721461,0.5945205479452055,0.6033774532177089,0.6070287539936102,0.5970584103920354,0.007182610766848327
132,0.4295919895172119,0.0075045616342446385,0.0005824565887451172,0.0004757970433287554,best,20,34,28,entropy,"{'splitter': 'best', 'min_samples_split': 20, 'min_samples_leaf': 34, 'max_depth': 28, 'criterion': 'entropy'}",0.5145985401459854,0.5182481751824818,0.4981751824817518,0.5374771480804388,0.5283363802559415,0.5193670852293198,0.013277879000150207,154,0.6242009132420091,0.6100456621004566,0.6287671232876713,0.6362391602008215,0.6339570972158831,0.6266419912093684,0.009290098131035296
133,0.18411993980407715,0.0014643935803885953,0.0003986358642578125,0.0004882283712975613,best,18,21,26,gini,"{'splitter': 'best', 'min_samples_split': 18, 'min_samples_leaf': 21, 'max_depth': 26, 'criterion': 'gini'}",0.5583941605839416,0.5638686131386861,0.5529197080291971,0.5630712979890311,0.603290676416819,0.568308891231535,0.017922067909226083,5,0.6972602739726027,0.6981735159817352,0.7027397260273973,0.6914650844363305,0.7037882245549977,0.6986853649946126,0.0044023253912104255
134,0.007880926132202148,0.00019526647560057375,0.00020008087158203126,0.0004001617431640626,random,42,10,6,log_loss,"{'splitter': 'random', 'min_samples_split': 42, 'min_samples_leaf': 10, 'max_depth': 6, 'criterion': 'log_loss'}",0.44525547445255476,0.4562043795620438,0.4543795620437956,0.45886654478976235,0.4680073126142596,0.45654265469248323,0.0073352939148597675,282,0.5073059360730594,0.5,0.48447488584474885,0.5025102692834322,0.4956640803286171,0.4979910343059715,0.007737283850426094
135,0.006382608413696289,0.0004886944799204637,0.00020036697387695312,0.00040073394775390624,random,41,42,6,gini,"{'splitter': 'random', 'min_samples_split': 41, 'min_samples_leaf': 42, 'max_depth': 6, 'criterion': 'gini'}",0.4397810218978102,0.4124087591240876,0.4324817518248175,0.40585009140767825,0.46983546617915906,0.4320714180867105,0.022627009627073848,289,0.4534246575342466,0.45251141552511415,0.47534246575342465,0.4299406663623916,0.4422638064810589,0.4506966023312472,0.014967132923429638
136,0.011670827865600586,0.0006017389834342684,0.0003993988037109375,0.0004891617294495371,random,11,12,17,entropy,"{'splitter': 'random', 'min_samples_split': 11, 'min_samples_leaf': 12, 'max_depth': 17, 'criterion': 'entropy'}",0.5218978102189781,0.5127737226277372,0.5218978102189781,0.5557586837294333,0.5429616087751371,0.5310579271140528,0.01583636720476616,95,0.6319634703196347,0.6438356164383562,0.6520547945205479,0.6499315381104519,0.6330442720219078,0.6421659382821797,0.008344782698569532
137,0.4334205150604248,0.008997682308574464,0.0005922317504882812,0.00048366072706031827,best,44,22,10,entropy,"{'splitter': 'best', 'min_samples_split': 44, 'min_samples_leaf': 22, 'max_depth': 10, 'criterion': 'entropy'}",0.5109489051094891,0.5164233576642335,0.5,0.5319926873857403,0.5246800731261426,0.516809004657121,0.011041105632334057,178,0.6328767123287671,0.6264840182648402,0.6333333333333333,0.639890460976723,0.6371519853947969,0.6339473020596922,0.004534641290395287
138,0.00970005989074707,0.0007458149308108441,0.00039839744567871094,0.0004879365389698813,random,45,27,20,gini,"{'splitter': 'random', 'min_samples_split': 45, 'min_samples_leaf': 27, 'max_depth': 20, 'criterion': 'gini'}",0.572992700729927,0.5346715328467153,0.5218978102189781,0.5374771480804388,0.5868372943327239,0.5507752972417566,0.024755451551137182,27,0.6004566210045662,0.5995433789954338,0.5739726027397261,0.597444089456869,0.6088544043815609,0.5960542193156313,0.011704098796906499
139,0.39661364555358886,0.00911701912896566,0.0005905628204345703,0.00048233260613069406,best,50,33,9,entropy,"{'splitter': 'best', 'min_samples_split': 50, 'min_samples_leaf': 33, 'max_depth': 9, 'criterion': 'entropy'}",0.48905109489051096,0.5054744525547445,0.48175182481751827,0.5173674588665448,0.5137111517367459,0.5014711965732129,0.013868282258486908,221,0.5972602739726027,0.5885844748858448,0.5949771689497717,0.5956184390689183,0.6120492925604747,0.5976979298875225,0.007758028583127604
140,0.012772750854492188,0.0007307940606876585,0.0005956172943115234,0.000486359605392089,random,11,14,27,log_loss,"{'splitter': 'random', 'min_samples_split': 11, 'min_samples_leaf': 14, 'max_depth': 27, 'criterion': 'log_loss'}",0.5364963503649635,0.5237226277372263,0.5127737226277372,0.5484460694698354,0.5411334552102377,0.5325144450820001,0.012735397411532364,81,0.6378995433789955,0.6342465753424658,0.6164383561643836,0.6417161113646737,0.6188954815152898,0.6298392135531617,0.010245025194105209
141,0.3849497318267822,0.014252829070857034,0.0007843971252441406,0.00039247426311328807,best,11,48,23,entropy,"{'splitter': 'best', 'min_samples_split': 11, 'min_samples_leaf': 48, 'max_depth': 23, 'criterion': 'entropy'}",0.5072992700729927,0.5145985401459854,0.5018248175182481,0.5319926873857403,0.5374771480804388,0.5186384926406811,0.013862382997079347,161,0.5831050228310503,0.591324200913242,0.5986301369863014,0.6033774532177089,0.5700593336376084,0.5892992295171822,0.011814436218809237
