,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_weights,param_n_neighbors,param_algorithm,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
25,0.0017969608306884766,0.0007457185106799122,0.04189386367797852,0.00313868738413453,uniform,202,brute,"{'weights': 'uniform', 'n_neighbors': 202, 'algorithm': 'brute'}",0.6794171220400729,0.6775956284153005,0.692167577413479,0.666058394160584,0.7007299270072993,0.6831937298073472,0.012060426080735218,8,0.6941659070191432,0.695077484047402,0.6978122151321786,0.6965831435079727,0.696127562642369,0.695953262469813,0.0012525544319910626
26,0.012972545623779298,0.0006992596288868671,0.22889118194580077,0.002175041651500506,uniform,387,kd_tree,"{'weights': 'uniform', 'n_neighbors': 387, 'algorithm': 'kd_tree'}",0.6666666666666666,0.639344262295082,0.6466302367941712,0.6459854014598541,0.6861313868613139,0.6569515908154175,0.01722003990420827,32,0.6599817684594348,0.6640838650865998,0.6695533272561531,0.6619589977220957,0.6601366742596811,0.6631429265567929,0.0035330090098736875
27,0.0018020153045654296,0.0003849508002479425,0.05436277389526367,0.002322794677723006,uniform,407,brute,"{'weights': 'uniform', 'n_neighbors': 407, 'algorithm': 'brute'}",0.6575591985428051,0.6284153005464481,0.6411657559198543,0.6459854014598541,0.6861313868613139,0.6518514086660551,0.019521988368473384,36,0.6586144029170465,0.6613491340018232,0.6649954421148587,0.6569476082004556,0.6496583143507972,0.6583129803169963,0.005113352412355531
28,0.015182781219482421,0.004376378855726329,0.21892027854919432,0.002335545156086435,uniform,294,kd_tree,"{'weights': 'uniform', 'n_neighbors': 294, 'algorithm': 'kd_tree'}",0.6648451730418944,0.6612021857923497,0.6885245901639344,0.656934306569343,0.6934306569343066,0.6729873825003656,0.014981455034286294,23,0.6818596171376481,0.682771194165907,0.690975387420237,0.6870159453302961,0.6788154897494305,0.6842875267607037,0.004249916394959842
29,0.012787485122680664,0.0006747927917668988,0.21956286430358887,0.005101631138727251,uniform,274,kd_tree,"{'weights': 'uniform', 'n_neighbors': 274, 'algorithm': 'kd_tree'}",0.6812386156648452,0.6721311475409836,0.6903460837887068,0.656934306569343,0.6843065693430657,0.6769913445813888,0.011625895005150386,18,0.6905195989061076,0.6850501367365542,0.6937101185050136,0.6902050113895216,0.6870159453302961,0.6893001621734987,0.003001128311015283
30,0.013683366775512695,0.0008476886180860645,0.22353072166442872,0.0028908232498161875,uniform,356,kd_tree,"{'weights': 'uniform', 'n_neighbors': 356, 'algorithm': 'kd_tree'}",0.6648451730418944,0.639344262295082,0.6593806921675774,0.6478102189781022,0.6879562043795621,0.6598673101724436,0.016616683398642165,30,0.6690975387420237,0.6686417502278943,0.6713764813126709,0.6765375854214123,0.6642369020501139,0.669978051550823,0.004012602447784813
31,0.01331629753112793,0.0004084931935074291,0.23385767936706542,0.005065469570721068,uniform,438,kd_tree,"{'weights': 'uniform', 'n_neighbors': 438, 'algorithm': 'kd_tree'}",0.6539162112932605,0.6284153005464481,0.6375227686703097,0.6423357664233577,0.6806569343065694,0.648569396247989,0.018029266346507467,42,0.6494986326344576,0.6531449407474932,0.6567912488605288,0.6546697038724374,0.6469248291571754,0.6522058710544185,0.0035551809251096033
32,0.009503173828125,0.0006092058432856968,0.18173570632934571,0.007855097201387357,uniform,428,ball_tree,"{'weights': 'uniform', 'n_neighbors': 428, 'algorithm': 'ball_tree'}",0.6557377049180327,0.6229508196721312,0.639344262295082,0.6441605839416058,0.6861313868613139,0.6496649515376332,0.02105772432736397,40,0.6522333637192342,0.6554238833181404,0.6618049225159526,0.6542141230068337,0.6478359908883827,0.6543024566897087,0.0045529928547413355
33,0.0017972946166992187,0.000747210880531072,0.04540300369262695,0.0037847400198040247,uniform,346,brute,"{'weights': 'uniform', 'n_neighbors': 346, 'algorithm': 'brute'}",0.6666666666666666,0.639344262295082,0.663023679417122,0.6478102189781022,0.6916058394160584,0.6616901333546062,0.01796376171390651,28,0.6686417502278943,0.6704649042844121,0.6814038286235187,0.6774487471526196,0.6665148063781321,0.6728948073333153,0.005618525553063888
34,0.010884332656860351,0.0030580123585200744,0.14741134643554688,0.005581343790030838,uniform,141,ball_tree,"{'weights': 'uniform', 'n_neighbors': 141, 'algorithm': 'ball_tree'}",0.6848816029143898,0.6830601092896175,0.7012750455373407,0.6605839416058394,0.7116788321167883,0.6882959062927951,0.017448457239819345,4,0.699179580674567,0.6987237921604376,0.7082953509571559,0.70250569476082,0.6979498861047836,0.7013308609315528,0.003814188273900075
